gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Aatf,60.4303153495722,0.45512509590629,0.167776630992236,2.71268467613557,0.00667405810080308,0.0522227105371441
Abd-B,0,NA,NA,NA,NA,NA
Abi,132.054680919988,0.00705106003584107,0.12824274981291,0.054982133852617,0.956152697379927,0.9848104077422
Abl,3484.86834720881,0.0719510605562554,0.050792180324521,1.41657751442341,0.156606486472685,0.426028187686628
Abp1,98.7929988422964,-0.167808788222838,0.205394275378582,-0.81700810752166,0.413923794822292,0.708780410319067
Ac13E,662.210835796444,0.0411125158274159,0.121513265217257,0.338337676581315,0.735108734269453,0.896520879392097
Ac3,1814.08431435236,0.168787577357545,0.175369525007406,0.962468121815451,0.335814508861112,0.637548181837285
Ac76E,640.845510196369,0.0537785912239604,0.14710069937478,0.365590316378743,0.714670802037233,0.886879165488564
Ac78C,282.258874966489,-0.0428299789423311,0.114841865418791,-0.372947433291371,0.709187567993806,0.884322690747086
AcCoAS,720.688424605682,0.0907596428168979,0.15806210996059,0.574202399547411,0.565830845746685,0.810875382444752
Acbp1,145.35032533876,-0.106525510650476,0.0962814490279822,-1.10639704455961,0.26855470415756,0.567764588719036
Acbp2,128.172662493989,-0.406705812787788,0.117474824194805,-3.46206785645714,0.000536041987157421,0.00706662597924738
Acbp6,0,NA,NA,NA,NA,NA
Ace,5582.37882061687,0.0122193373759265,0.0546850252710589,0.223449423591899,0.823185742077697,0.934673528647121
Acer,89.4713347959832,-0.139823370032761,0.184105269769915,-0.759475110123162,0.447568397649662,0.731571255547302
Acf,437.208535184053,-0.0426034249662539,0.109418735027983,-0.389361337026593,0.697008868480243,0.878290085523924
Achl,92.0666407146715,-0.621817364765207,0.134022502902977,-4.63964894921684,3.49001517322681e-06,0.000104085411539228
Ack,178.735427403834,-0.0127796923832386,0.104129391920023,-0.122728963913034,0.902321727358165,0.962926412961632
Ack-like,275.091147479253,-0.0133058862542095,0.0771139297475258,-0.172548413727241,0.863006403419958,0.946938721002267
Acn,1650.60055601553,0.0642050305723907,0.123702369287694,0.519028301091546,0.603741005708666,0.830869012011479
Acox57D-d,0,NA,NA,NA,NA,NA
Acox57D-p,0.933494881397382,-0.283057981960762,1.11373718559191,-0.254151505061157,0.799378514040805,NA
Acp1,0,NA,NA,NA,NA,NA
Acp33A,0,NA,NA,NA,NA,NA
Acp36DE,0.293856877902005,-0.410222829031222,2.21530556377716,-0.18517663465431,0.853090494989949,NA
Acp53C14a,0,NA,NA,NA,NA,NA
Acp53C14b,0,NA,NA,NA,NA,NA
Acp53C14c,0,NA,NA,NA,NA,NA
Acp53Ea,0,NA,NA,NA,NA,NA
Acp62F,0,NA,NA,NA,NA,NA
Acp65Aa,0,NA,NA,NA,NA,NA
Acph-1,3.37847664832868,-0.102100943545881,0.573143669759463,-0.178141971957451,0.858611480314653,0.944989048082026
Acsl,1425.29747266252,0.324223987122728,0.183715977717326,1.76481104774455,0.07759552728929,0.283180868648026
Act42A,68.9414951300976,-0.422400011577147,0.164043600821458,-2.57492526049145,0.0100261749214547,0.0702415179183573
Act57B,299.299917045822,-0.768231978015268,0.130243271108099,-5.89843890958214,3.66956779377687e-09,2.20689626738134e-07
Act5C,2129.60530993213,-0.29682875848011,0.160552604225746,-1.84879441795134,0.0644875037019374,0.253388533714362
Act79B,3.74975883969157,1.09591828258325,0.571897113536109,1.91628573854316,0.0553287351501324,0.228587589149633
Act87E,67.0236521658492,-0.274126414888963,0.238116416406381,-1.15122854201335,0.249638225963001,0.55065697797295
Act88F,0,NA,NA,NA,NA,NA
Actbeta,1700.0210384665,0.0334105799924859,0.133284300659968,0.2506715331592,0.802068071339316,0.924398060680425
Actn,341.444669783773,0.0498083406357578,0.0776319420659663,0.641595963082233,0.52113555479759,0.78492772128283
Acyp2,76.8417618652655,-0.367647589813544,0.119317102549434,-3.08126481416381,0.00206123239811188,0.0210078265561067
AdSL,1.53157895065203,-0.575636579254125,0.926868512361521,-0.621055275453786,0.534563254790551,NA
AdSS,361.808421240283,-0.0924904114642292,0.0708776959707349,-1.30492971304285,0.191916782463338,0.477462709738706
Ada,0,NA,NA,NA,NA,NA
Ada1-1,0.777803196127077,-0.54617796048437,1.3293418446357,-0.410863437939884,0.681172673316513,NA
Ada1-2,0.332587676675791,1.00941991424896,1.79776743919253,0.561485257905403,0.574466777358793,NA
Ada2a,0.687505774787524,2.28105640461461,1.45472846869085,1.56802898527681,0.116874368027149,NA
Ada2b,211.888163473268,0.111293410337135,0.0924227406111887,1.2041777770401,0.228520873419789,0.526082377689276
Ada3,40.5100497535993,-0.390163156341179,0.239882697653577,-1.62647477353547,0.103848695545568,0.335923174802675
AdamTS-A,247.986392681792,-0.202080514693348,0.181270977316097,-1.11479795434083,0.264937013298189,0.565832158461537
AdamTS-B,646.499895172558,-0.435190026768949,0.11012957603143,-3.95161810706281,7.76245455626787e-05,0.00140866288792921
Adar,1592.54934950867,0.109224058576268,0.127226318598959,0.858502075506583,0.390615284915919,0.686169264813797
Adat1,1.13421016375209,1.40327461684712,0.99047873166962,1.41676400711973,0.156551936200434,NA
Adck1,1.47578013103428,1.95243230257373,1.00498705190552,1.94274373870967,0.0520471286786099,NA
Adck5,1.73772903712522,0.237279642021935,0.881618072708926,0.269141082025294,0.787821117497445,NA
AdenoK,166.722792572842,0.0058615364637267,0.0958157027472612,0.0611751132190516,0.951219749376472,0.983242346052924
Adf1,194.176114698932,0.182772393574245,0.161163562950638,1.13408012473779,0.256760939815224,0.558746817893357
Adgf-A,1.44427280554842,0.159702332217794,0.942227404880197,0.169494467461493,0.865407723730477,NA
Adgf-A2,0,NA,NA,NA,NA,NA
Adgf-B,0,NA,NA,NA,NA,NA
Adgf-C,0.614022821626544,-0.337550477129208,1.40546092038175,-0.240170660197028,0.810197957858627,NA
Adgf-D,2.85993621923836,-0.344679721747658,0.686417573937636,-0.50214291538371,0.615566994264844,0.837286171451452
Adh,48.614642490448,-0.0110129924748079,0.163199783635106,-0.0674816610016564,0.946198261143244,0.981874162552334
Adi1,87.5830213916467,-0.450798592962841,0.191741361018772,-2.35107642173619,0.0187191888090122,0.110927961696402
AdipoR,494.144008990993,-0.0351688708942158,0.0791480692144073,-0.444342752050533,0.656794796333783,0.860240412692753
Adk1,868.953907761208,0.151952230518033,0.0480902068708632,3.15973335124282,0.0015791358873144,0.0169990707869628
Adk2,432.624716021691,-0.0707658395759231,0.0761341752469312,-0.929488489845767,0.352635987538521,0.653023047205089
Adk3,165.867110811839,0.0340008863116136,0.131897209822424,0.257783211315764,0.796574222126858,0.922155681580837
AdoR,6.7475790293564,0.294288935358167,0.395431697489973,0.744221915506988,0.456742231674392,0.73798273752578
Aduk,84.2199460387795,-0.151825770622828,0.119819541413336,-1.26712027797771,0.205112285875793,0.496706191120847
Ady43A,295.663312787686,-0.041766406227359,0.0743821685032369,-0.561511005497796,0.574449229890287,0.815669505850373
Ae2,2032.55818583683,0.216520621679688,0.115742285384246,1.87071320529809,0.0613848434714512,0.246245367082239
Aef1,306.707007418846,0.128454703846462,0.0824724751444849,1.55754636466797,0.119340821550063,0.36643171241342
Afti,302.935296009599,0.165348608967139,0.203808684404545,0.811293245183477,0.417197288232387,0.711827588855118
Ag5r,54.4900126145596,0.0427473931428599,0.214802452517254,0.199007937953717,0.842256535201772,0.942872184900448
Ag5r2,0,NA,NA,NA,NA,NA
AgmNAT,0,NA,NA,NA,NA,NA
Agpat1,365.128738089948,0.00994367714516139,0.144359952315354,0.0688811334838864,0.945084236144395,0.981638880551579
Agpat2,97.4834693498122,-0.111500268120245,0.157457452762716,-0.708129505233854,0.478864838348712,0.754917553869925
Agpat3,183.175122464513,-0.173684300075855,0.105082226026336,-1.65284184246654,0.0983630558411071,0.325413435180157
Agpat4,0.557869775020523,-1.89119314530098,1.45958284283853,-1.29570798573041,0.195076109065317,NA
Ahcy,62.3899904938281,-0.438586994857478,0.227984982108317,-1.92375388414445,0.0543854403496684,0.226259240492361
AhcyL1,315.328657794487,0.133402635726878,0.0887724668166311,1.5027478734193,0.132904072444197,0.387632438948466
AhcyL2,0.911538834458373,1.54754217989369,1.48536288805259,1.0418613473793,0.297475966791003,NA
Ak6,2.73488665483433,0.299835581562462,0.688419306184218,0.435542087313611,0.663168996604325,0.863462037647007
Akap200,473.748185370048,0.0443887685752425,0.0727141572739418,0.610455655946244,0.541560009643759,0.794863289668745
Akh,0,NA,NA,NA,NA,NA
AkhR,9.6112487629379,0.303244236417191,0.7023039590774,0.431784888149507,0.665897763815329,0.8645987144596
Akr1B,130.447527417709,-0.0545038739979414,0.113557602699011,-0.479966754338818,0.631251033049027,0.846590591702142
Akt1,525.809827211287,0.087256859404331,0.0867339363334595,1.00602904806328,0.314401597049256,0.61316950219211
AlaRS,88.9083305120978,0.338299633768336,0.18015485862881,1.87782686708087,0.0604048535666442,0.243526935958155
AlaRS-m,1.09547998989107,0.340212013499119,1.06821275150005,0.318487130041624,0.750115455558224,NA
Aladin,0.688224067356251,1.69582872015834,1.45773521092976,1.16333110941096,0.244695188406256,NA
Alas,245.029507560133,0.00142490415590889,0.155576130104044,0.00915888674538927,0.992692367838893,0.997352251934782
Ald1,2971.950543308,-0.0864798571095192,0.129159359893038,-0.669559350411282,0.503138734429763,0.772891131383051
Aldh,417.4540820373,-0.135682714334034,0.215529641265637,-0.629531574113309,0.529001104555919,0.789487497508905
Aldh-III,600.772405002437,0.0689583383500236,0.0944293652111231,0.730263707649079,0.465229007546397,0.744223233219417
Aldh7A1,0.383811008843274,-1.15240248296373,1.75267765250314,-0.657509657476311,0.51085326331542,NA
Alg-2,651.044613638231,-0.0756795161421026,0.0825102582148053,-0.917213420240188,0.35903081575734,0.658267002769853
Alg1,63.0180403994975,-0.451428079322165,0.302431106220392,-1.49266418049337,0.135525114053878,0.392024749826393
Alg10,0.960611299005489,-0.321013680711224,1.12583525853375,-0.28513379580002,0.77554163894865,NA
Alg11,179.831468909629,-0.0550896780383322,0.0915843837470172,-0.60151824781074,0.547494861565952,0.798100983096039
Alg14,3.4237164983361,-0.478671593057987,0.633184477978251,-0.755974932592123,0.449664225260498,0.732915401413385
Alg2,1.28259873188364,-0.830041652601421,0.90117092540965,-0.921070164601798,0.357013795843651,NA
Alg3,2.20327658806366,0.636375102488451,0.736690362560637,0.863829818916724,0.387681384549832,0.684248710979657
Alg9,1.28402009398783,-1.63129716264128,1.14854335058396,-1.42031832042898,0.155515029923451,NA
Alh,606.723597505865,0.156205811307737,0.121249123065828,1.2883046685866,0.197639928628813,0.486265088815021
Alk,3671.5307763382,0.0409595717225918,0.050093215749767,0.817667045517682,0.413547332591175,0.708590520194485
AlkB,1.05256713102345,0.0928596060144557,1.16148378970001,0.079949119254122,0.936277723313304,NA
Alp12,1.41938566046796,-0.631294234111045,0.905309928724891,-0.697323882220323,0.485600125399991,NA
Alp4,61.4989088145386,-0.105265521702138,0.149936124285943,-0.702069112453425,0.482636063692053,0.757988840547906
Alp5,0,NA,NA,NA,NA,NA
Alp6,0.339008056557701,1.79046523748735,3.09616065394708,0.578285637473239,0.563071289513162,NA
Alr,89.5054618486152,0.141901203680087,0.122169884156258,1.16150722954433,0.245435684855876,0.545520915912099
Als2,176.422643410783,-0.189409913306916,0.0965743406405044,-1.96128611441407,0.0498456561634768,0.213930146796699
Ama,0,NA,NA,NA,NA,NA
Amacr,49.8816462906194,-0.144209134790091,0.214731905262413,-0.671577587009536,0.501852650770797,0.772154436629605
Amnionless,0.669965830079841,0.969327520429267,1.34306848705288,0.721726054757104,0.470462919909759,NA
Amph,1801.09146577071,-0.0308478913325482,0.051210895805117,-0.602369688082392,0.546928082422228,0.797945890468558
Amt,0.253683328952209,-1.38900653349939,2.28759555915587,-0.607190605848149,0.543724425844912,NA
Amun,538.475488716527,0.0265087553480742,0.0722020729463765,0.367146735077287,0.713509568205753,0.886496351004484
Amy-d,0.423428898559907,-0.41688674358526,1.80122136157394,-0.231446701931724,0.816967787006466,NA
Amy-p,0,NA,NA,NA,NA,NA
Ance,6.13959917374156,-0.241154645176202,0.414289198986007,-0.582092523209487,0.560504361071804,0.807041993573312
Ance-3,134.110936578836,-0.128827138969793,0.151253561271332,-0.851729624657835,0.394364174227911,0.689852907657814
Ance-4,0.640746268349603,1.01774597862377,1.32016929443556,0.770920807591508,0.440753872951308,NA
Ance-5,0.753146067539649,-1.16910204239298,1.20955308809254,-0.966557031603007,0.333765523504997,NA
Andorra,0,NA,NA,NA,NA,NA
Ank,2195.32089377101,0.0934258968493041,0.164396492871127,0.568296167501226,0.569833880927862,0.813559432109419
Ank2,6243.52839128707,-0.0242862519742917,0.0375616809174262,-0.646569892004604,0.517910349227673,0.782727645135986
Ankle2,208.556909122634,-0.0294164615638492,0.0974745737314714,-0.301785998519853,0.762815205097269,0.909553702686027
Ant2,59.4208760594752,-0.837426086434566,0.241534731185082,-3.46710422275821,0.000526097859491772,0.0069607529518575
Antp,6.67908367612,-0.484031070439705,0.732467969586336,-0.660822166344097,0.508726365682794,0.777235210466993
AnxB10,206.201047985532,-0.55088020550937,0.114184249968047,-4.82448503767836,1.40365453537977e-06,4.72888613609194e-05
AnxB11,189.46496805383,-0.0961099258437128,0.14397592882055,-0.66754162748624,0.504426229192983,0.773921499016939
AnxB9,915.75335169134,-0.21256773958979,0.0875944425127274,-2.42672632523352,0.0152357440115477,0.095533319542174
Aos1,1.04352109325578,-1.80304308470531,1.27080785233619,-1.41881644923006,0.155952535756471,NA
Apc,245.688463878785,-0.0477531296451967,0.124091181234765,-0.384822911427152,0.700368623058281,0.879390453457503
Apc2,0.27463074345243,-0.41022421610036,2.97719706477406,-0.137788734563156,0.890407387948035,NA
ApepP,1.88272534134869,-0.638123882404083,0.889552439067925,-0.717353867381569,0.473155777182101,NA
Apf,172.360603490249,0.0573619998104673,0.148208020364137,0.387037082537995,0.698728755290213,0.878726354257536
Apl,80.1386335066921,0.00887599259025682,0.12300749505383,0.0721581443990264,0.942476054232992,0.980471514889705
Aplip1,459.972763081392,-0.0814270150712884,0.0985699686447164,-0.826083402387824,0.408756782211965,0.704529394636776
Apoltp,150.917266790487,-0.0554818892482399,0.132051908795316,-0.420152118620552,0.674374330738982,0.868415746250731
Appl,10120.9827672815,-0.13735906183887,0.0923088554342994,-1.48803775317781,0.136740937604178,0.394084674433904
Aprt,61.1561438892337,-0.0988750531340148,0.149644719523351,-0.660731988732725,0.50878420545615,0.777235210466993
Aps,779.249132590729,0.117518002172682,0.0679058597491972,1.73060178615987,0.0835228129094798,0.296485614410871
Arc1,581.58259453697,0.672542241367594,0.0684194258453995,9.82969723960079,8.38705349977379e-23,3.05162941589269e-20
Arc2,75.5920188473936,-0.0327231278573573,0.135016219764737,-0.242364420470198,0.808497800965903,0.927987144736416
Arc42,1.82397131796126,-1.35978762802437,0.822417503285072,-1.65340307397742,0.0982488576754072,NA
Archease,59.2041541593357,-0.214394090802571,0.147440054886304,-1.45411022105151,0.145915750274321,0.409972553956076
Arf102F,343.319624693872,-0.0412558676324315,0.0827199610514581,-0.498741381258234,0.617961588170631,0.838036987908625
Arf51F,298.932926369793,0.0131515539811199,0.0729890129741302,0.180185392913606,0.857007025516803,0.944572392871142
Arf79F,655.589729268671,-0.0428199222043347,0.134844495964068,-0.317550389418526,0.750826011070884,0.903366235895372
ArfGAP1,130.269716184857,0.132099057279386,0.100397628476297,1.31575874135884,0.188255031313248,0.474793894010331
ArfGAP3,129.457532308169,-0.0850293276310714,0.11097754207293,-0.766184996016523,0.443566234655583,0.730173543518355
Arfip,91.3937758596644,0.0792804628546635,0.114565049707463,0.692012643097548,0.488929389225332,0.762325747372446
Arfrp1,67.6193284150434,-0.114613728404898,0.187436207309224,-0.611481261012785,0.540881020310813,0.794668117262626
ArgRS,1.57348607979493,0.134034315948377,0.81963044630082,0.163530181868309,0.870101011299334,NA
ArgRS-m,0.746899961064711,0.987357831661888,1.32813404311967,0.743417305487231,0.457229070220859,NA
Argk,3279.68311328961,0.0689196058107892,0.0573724782885605,1.20126597049114,0.229648046216783,0.527509101110962
Argl,2.04457614175806,0.789832059305489,0.800006794338234,0.9872816892247,0.323504564629323,NA
Arl1,71.4034450233666,-0.141344497216514,0.148662476152369,-0.950774538906816,0.341718840165122,0.643053529837494
Arl2,2.99912877956294,0.0264365190527654,0.579923462380298,0.0455862208855228,0.96364005189547,0.986692220085261
Arl4,847.49183237995,-0.0409862794892392,0.0936675752907638,-0.437571692893824,0.661696794915192,0.862624073199185
Arl5,88.3811379793644,-0.114499033104116,0.110728179228845,-1.03405505176309,0.301110427612112,0.601146936003659
Arl6,2.61342476508609,0.626131960168293,0.740425837007978,0.845637643735474,0.397754918893888,0.693782968550053
Arl6IP1,408.617183625266,-0.0596557386346848,0.125884114564923,-0.473894095699568,0.63557542979917,0.848896073704612
Arl8,299.653967393271,-0.149050972221555,0.0738932715465997,-2.0171115597116,0.0436838725668045,0.197028768229508
Arp1,158.46673996342,-0.0879660504975305,0.122341462267681,-0.719020754427981,0.47212813202719,0.750803412753903
Arp10,65.8789389441875,0.071795990081589,0.178864129393595,0.401399600495638,0.688125943479164,0.873383480598578
Arp2,455.453977176356,0.0140512607331143,0.0637037395687602,0.220571991977767,0.825425711103037,0.935319666723264
Arp3,109.644088931676,-0.0429368508723024,0.149440320389617,-0.287317711581176,0.773869062252319,0.911532076078039
Arp5,56.6138656502053,0.00362975803341626,0.143980680597331,0.0252100352516568,0.97988743252786,0.992572500905517
Arp6,98.1540533834899,0.245843211997444,0.121271726404718,2.02720963315881,0.0426409784099926,0.194117380635138
Arp8,2.40372804367935,-0.743000724939941,0.656769042635443,-1.13129681319703,0.257930185205703,0.559784657841307
Arpc1,219.751434751053,-0.0550102492429883,0.173139070012579,-0.317722910484569,0.750695130991873,0.903366235895372
Arpc2,150.871728911961,0.125086980246644,0.0869397199437536,1.43877827450525,0.15021335370175,0.416578725185836
Arpc3A,76.7851107289246,-0.0141368602093766,0.135025166044382,-0.104697965746104,0.916615476191192,0.969789302158084
Arpc3B,0.968425954526871,-0.696450294340356,1.22339278433828,-0.569277752211904,0.569167662467908,NA
Arpc4,130.00023337164,-0.0500360364032531,0.0958699754544647,-0.521915606696057,0.601729091488595,0.830529800338756
Arpc5,104.015517827882,-0.0873806140484168,0.153464977688703,-0.569384724543892,0.569095080984559,0.813188642105172
Arr1,6762.85033663214,-0.131740383274821,0.211512540633057,-0.622849041860694,0.533383727368454,0.791620401363215
